Y,X,Stop_ID,plt,weight,Order_ID
37.44390218,126.4024337,S_437,0.34,289.2,O_372
37.48325804,126.625498,S_438,0.15,90.68,O_373
37.48156192,126.6299071,S_439,3.0,1568.16,O_374
37.48438723,126.6301776,S_440,0.3,207.56,O_375
37.47849492,126.6333817,S_441,0.1,36.57,O_376
37.48228851,126.6426455,S_442,0.16,15.96,O_377
37.47627201,126.6402265,S_443,2.74,787.8,O_378
37.47581426,126.6426792,S_444,0.12,110.84,O_379
37.47472619,126.6488033,S_445,0.24,60.0,O_380
37.47731386,126.6477986,S_447,0.11,8.8,O_381
37.47251183,126.6397792,S_448,0.1,40.0,O_382
37.46288692,126.6487577,S_450,2.63,1594.69,O_383
37.46483916,126.6591374,S_451,0.2,59.28,O_384
37.45480112,126.6585755,S_452,0.11,8.8,O_385
37.45617741,126.6442199,S_453,0.4,400.0,O_386
37.45674657,126.6519011,S_454,0.23,48.2,O_387
37.45255004,126.6402604,S_455,0.12,86.0,O_388
37.43983771,126.6641176,S_456,0.17,54.06,O_389
37.44658154,126.6674738,S_457,0.2,47.4,O_390
37.46090745,126.673829,S_458,0.29,216.48,O_391
37.47092611,126.6661471,S_459,0.14,62.0,O_392
37.46379112,126.67658,S_460,1.0,720.0,O_393
37.44488455,126.6740315,S_462,1.0,990.36,O_394
37.45512738,126.6903025,S_463,0.13,23.7,O_395
37.46592091,126.6870501,S_464,0.32,225.0,O_396
37.46127832,126.692311,S_465,0.11,37.8,O_397
37.44956626,126.6893094,S_467,0.43,114.26,O_398
37.44417922,126.6968093,S_468,0.1,65.0,O_399
37.43768495,126.6850043,S_469,0.1,79.65,O_400
37.42737478,126.6550908,S_470,0.15,97.1,O_401
37.42619045,126.6482901,S_471,0.24,127.56,O_402
37.42249875,126.7012935,S_472,0.63,603.5,O_403
37.42225406,126.6810562,S_473,1.0,336.96,O_404
37.4116668,126.6818349,S_474,2.07,692.63,O_405
37.41933026,126.6919605,S_475,0.14,64.8,O_406
37.42501426,126.666092,S_476,0.29,240.0,O_407
37.40960121,126.6707753,S_477,0.45,344.4,O_408
37.40275114,126.6693221,S_478,0.19,102.0,O_409
37.40845834,126.6783262,S_479,0.37,256.92,O_410
37.39105575,126.6520819,S_480,0.39,132.2,O_411
37.40327221,126.6416481,S_481,0.13,48.0,O_412
37.41391057,126.6232673,S_484,0.65,84.98,O_413
37.44765055,126.7124925,S_485,2.16,1086.14,O_414
37.45611051,126.7133534,S_486,0.11,7.63,O_415
37.45269339,126.6969414,S_487,0.12,89.7,O_416
37.44965914,126.724082,S_488,0.22,108.67,O_417
37.46398154,126.7109443,S_490,0.94,810.09,O_418
37.46613822,126.7145502,S_491,0.58,160.07,O_419
37.46735438,126.6991773,S_492,0.65,202.35,O_420
37.44872104,126.731968,S_493,0.12,95.0,O_421
37.4613903,126.7311606,S_494,0.24,60.04,O_422
37.44376732,126.7376512,S_498,1.9,1355.34,O_423
37.4358821,126.7473662,S_499,0.5,51.3,O_424
37.42791756,126.7507057,S_500,0.14,52.0,O_425
37.40422441,126.716394,S_503,0.23,48.2,O_426
37.39776864,126.7263887,S_504,0.56,245.78,O_427
37.49421416,126.7200667,S_505,0.36,130.0,O_428
37.48742998,126.7172026,S_506,1.42,60.8,O_429
37.48515092,126.7265942,S_510,1.1,341.1,O_430
37.50694981,126.7002276,S_511,0.36,187.6,O_431
37.50585938,126.7086019,S_512,0.28,232.7,O_432
37.49074736,126.7095027,S_513,0.16,260.0,O_433
37.50174172,126.7114695,S_514,0.1,56.28,O_434
37.51487345,126.7045398,S_516,0.3,144.0,O_435
37.51759423,126.7271355,S_517,9.13,8221.4,O_436
37.51178851,126.7363646,S_520,0.67,500.0,O_437
37.48470342,126.7368841,S_521,1.71,288.0,O_438
37.49481764,126.7371225,S_522,1.92,937.64,O_439
37.50431278,126.7347041,S_523,5.9,1969.9,O_440
37.4845362,126.7469541,S_524,2.46,980.0,O_441
37.47387495,126.7078619,S_526,3.92,3329.2,O_442
37.53246206,126.7121341,S_527,0.42,117.9,O_443
37.5250509,126.7098174,S_528,0.15,9.0,O_444
37.53960519,126.7213477,S_529,0.34,187.8,O_445
37.5450816,126.7283322,S_530,0.33,260.0,O_446
37.53773446,126.7289786,S_531,2.57,2299.88,O_447
37.53456714,126.7417043,S_532,0.48,460.0,O_448
37.53079932,126.7296969,S_533,15.42,7925.32,O_449
37.53291373,126.7239086,S_534,0.1,100.0,O_450
37.52810351,126.7364231,S_535,0.36,103.23,O_451
37.57709007,126.7334825,S_536,1.0,1000.32,O_452
37.55937087,126.7593666,S_538,0.31,188.0,O_453
37.56441807,126.6736016,S_539,0.17,110.44,O_454
37.5326712,126.6537481,S_541,0.31,60.0,O_455
37.53264597,126.644168,S_542,0.18,102.6,O_456
37.53333539,126.6270221,S_543,0.13,50.0,O_457
37.52641768,126.6705158,S_544,0.35,296.5,O_458
37.51554679,126.6778385,S_546,0.46,224.22,O_459
37.51460915,126.6722848,S_547,0.19,122.8,O_460
37.51118634,126.6747608,S_548,0.28,136.33,O_461
37.50250466,126.6746007,S_549,0.17,116.64,O_462
37.50820245,126.6782989,S_550,0.13,50.0,O_463
37.49434385,126.6725871,S_551,3.0,720.0,O_464
37.49250983,126.6800417,S_553,0.24,186.1,O_465
37.48748624,126.683403,S_554,0.58,148.4,O_466
37.60508641,126.6618003,S_555,0.12,151.12,O_467
37.61709059,126.6889495,S_556,0.33,94.72,O_468
37.59508062,126.7017079,S_557,0.33,135.0,O_469
37.59210015,126.6746299,S_558,0.2,120.0,O_470
37.59701626,126.6376311,S_559,3.0,2992.08,O_471
37.59537586,126.6737139,S_560,2.67,1141.97,O_472
37.59408107,126.7156548,S_561,0.2,119.96,O_473
37.74815636,126.4835215,S_562,5.17,1776.67,O_474
37.71355037,126.4848279,S_563,0.33,217.6,O_475
37.68646904,126.4798801,S_564,0.25,200.0,O_476
37.64035969,126.4910236,S_565,0.27,462.5,O_477
37.63169982,126.4198415,S_566,0.2,11.16,O_478
37.66288936,126.4221118,S_567,0.19,55.8,O_479
37.71934284,126.3898168,S_568,0.24,162.65,O_480
37.77426219,126.4115677,S_569,2.16,794.4,O_481
37.79823229,126.408698,S_570,4.1,2379.96,O_482
37.76465305,126.4630361,S_571,0.14,40.0,O_483
37.78446054,126.2832345,S_572,0.63,48.0,O_484
37.31031825,126.9974202,S_573,0.11,140.0,O_485
37.29761545,126.9714256,S_574,0.24,125.27,O_486
37.29507788,127.0004395,S_576,0.75,344.96,O_487
37.29570144,126.9925834,S_577,0.14,60.01,O_488
37.29314857,127.0139656,S_578,0.36,275.52,O_489
37.30053949,127.0070465,S_579,0.25,116.64,O_490
37.30179766,127.0164989,S_580,3.7,1465.37,O_491
37.30561565,127.0096779,S_581,0.34,85.92,O_492
37.29056091,127.0215333,S_582,0.11,96.0,O_493
37.26219335,127.0079806,S_583,0.1,76.48,O_494
37.25336682,127.0130773,S_584,0.38,190.0,O_495
37.25805967,126.9941712,S_586,1.35,220.0,O_496
37.2726001,126.9860672,S_587,11.31,7202.42,O_497
37.27711683,126.9714666,S_588,0.78,232.08,O_498
