Y,X,Stop_ID,plt,weight,Order_ID
37.59025708,126.9080583,S_189,0.19,97.12,O_133
37.58352996,126.8936446,S_191,0.31,420.0,O_134
37.63501732,126.9210378,S_192,0.29,274.56,O_135
37.56480697,126.9547199,S_193,0.14,39.02,O_136
37.57111489,126.9590677,S_194,0.12,86.0,O_137
37.55947096,126.9570364,S_195,0.12,80.4,O_138
37.55954878,126.9435048,S_196,0.11,20.67,O_139
37.57388703,126.9352207,S_197,2.57,1942.37,O_140
37.58770606,126.9448892,S_198,0.47,177.6,O_141
37.58610547,126.9493691,S_199,0.1,78.72,O_142
37.59885299,126.9471453,S_201,0.17,32.0,O_143
37.58010825,126.9341504,S_202,0.41,330.0,O_144
37.57327487,126.9197797,S_203,0.23,212.16,O_145
37.57843406,126.9238669,S_204,0.36,235.6,O_146
37.58149091,126.9111755,S_206,0.59,132.0,O_147
37.54710694,126.9521571,S_208,0.18,88.4,O_148
37.54153106,126.9498753,S_209,0.11,37.06,O_149
37.54232552,126.9428348,S_210,0.11,80.56,O_150
37.55585899,126.9423208,S_211,1.04,740.5,O_151
37.54707412,126.9456478,S_212,0.53,127.85,O_152
37.54715926,126.9351045,S_213,0.1,23.72,O_153
37.55511048,126.9145897,S_215,0.33,260.0,O_154
37.55161665,126.911726,S_216,3.48,1664.05,O_155
37.55558837,126.9055913,S_217,0.18,117.62,O_156
37.56031134,126.9023171,S_218,0.75,283.47,O_157
37.56450401,126.9220214,S_219,0.26,292.4,O_158
37.56336849,126.9078957,S_220,0.63,135.92,O_159
37.56861384,126.9089695,S_221,0.28,216.48,O_160
37.57833432,126.894673,S_222,1.25,1250.0,O_161
37.53036563,126.8711898,S_223,0.99,259.98,O_162
37.54614359,126.8717015,S_224,0.14,40.0,O_163
37.54474118,126.8644362,S_225,0.24,144.0,O_164
37.53243314,126.8683948,S_226,0.11,65.2,O_165
37.52497426,126.8445695,S_229,0.3,65.83,O_166
37.52469581,126.8400811,S_231,9.24,3601.88,O_167
37.53858213,126.8271743,S_232,0.14,40.4,O_168
37.5180156,126.8450865,S_233,0.24,141.7,O_169
37.52188377,126.834709,S_234,1.19,785.65,O_170
37.51857188,126.8542861,S_235,0.25,81.7,O_171
37.51921418,126.870674,S_236,0.86,501.72,O_172
37.51514715,126.8547892,S_237,1.11,476.23,O_173
37.52456036,126.855803,S_238,2.0,1577.47,O_174
37.51705671,126.8643886,S_239,0.3,123.23,O_175
37.55377136,126.8709657,S_241,1.0,800.0,O_176
37.55582869,126.8589098,S_242,0.19,54.0,O_177
37.54265827,126.8625035,S_243,0.11,150.0,O_178
37.53050858,126.8415925,S_246,3.0,1800.0,O_179
37.53182784,126.8544885,S_247,0.11,10.78,O_180
37.54252631,126.8384139,S_248,0.96,318.0,O_181
37.53480238,126.8607489,S_249,9.16,4686.67,O_182
37.54828859,126.8418363,S_252,0.2,55.1,O_183
37.56739892,126.8512712,S_254,0.1,74.4,O_184
37.56108697,126.8605577,S_255,0.45,124.87,O_185
37.5531163,126.8331774,S_256,0.12,51.97,O_186
37.57034251,126.817051,S_258,0.29,149.02,O_187
37.57871896,126.8136575,S_260,0.18,101.04,O_188
37.50777999,126.8805952,S_261,0.71,125.79,O_189
37.49304008,126.8757883,S_262,0.11,37.8,O_190
37.4913197,126.883399,S_263,0.21,35.42,O_191
37.48734704,126.89033,S_264,0.49,358.0,O_192
37.49157662,126.8891489,S_265,0.25,80.41,O_193
37.50010311,126.8893378,S_266,2.49,2017.98,O_194
37.50040448,126.8627884,S_268,2.86,3088.82,O_195
37.50669208,126.8586053,S_269,0.57,234.31,O_196
37.50024126,126.8511388,S_270,0.46,164.35,O_197
37.4859944,126.8538383,S_272,4.0,1558.96,O_198
37.49702838,126.8451219,S_273,2.71,592.45,O_199
37.48881354,126.8395133,S_274,0.97,860.0,O_200
37.48014529,126.8233947,S_276,0.48,460.0,O_201
37.47689182,126.8917817,S_277,0.89,473.49,O_202
37.47021905,126.8970437,S_278,0.2,150.0,O_203
37.4631474,126.9034825,S_279,0.11,18.96,O_204
37.46755353,126.9021682,S_281,0.15,12.0,O_205
37.44025903,126.9058017,S_284,0.13,100.0,O_206
37.45897879,126.9061844,S_285,15.66,5092.67,O_207
37.51769391,126.934614,S_289,0.33,520.0,O_208
37.52512811,126.8974049,S_290,1.76,995.29,O_209
37.53101151,126.8973478,S_291,2.78,536.94,O_210
37.5094934,126.8959996,S_292,15.43,8628.1,O_211
37.52364629,126.8882263,S_294,0.11,45.0,O_212
37.53650136,126.8940394,S_295,0.53,159.12,O_213
37.51116875,126.9214422,S_296,0.16,40.0,O_214
37.50729867,126.9077496,S_297,0.97,629.04,O_215
37.50845067,126.9113577,S_298,0.11,33.44,O_216
37.5016416,126.905219,S_299,0.28,103.95,O_217
37.49273981,126.8982505,S_303,0.81,539.66,O_218
37.49831352,126.8980344,S_304,0.12,151.12,O_219
37.51230121,126.9419936,S_305,0.67,659.52,O_220
37.50546805,126.9423012,S_308,0.54,165.17,O_221
37.49912572,126.931404,S_309,0.75,741.96,O_222
37.49937464,126.9414012,S_310,0.36,216.0,O_223
37.505777,126.9665927,S_311,0.23,162.0,O_224
37.48310498,126.9787779,S_312,0.12,86.0,O_225
37.4887124,126.9792525,S_313,0.17,53.74,O_226
37.48097575,126.9716337,S_315,1.17,840.0,O_227
37.50815443,126.9263229,S_317,0.12,42.08,O_228
37.48817585,126.932778,S_320,0.2,120.0,O_229
37.48530456,126.9424095,S_321,0.2,12.0,O_230
37.49184717,126.9586277,S_324,0.54,360.0,O_231
37.48064257,126.9570309,S_325,0.12,46.7,O_232
37.47509931,126.9653243,S_328,0.92,781.98,O_233
37.47468786,126.9778753,S_329,0.3,35.6,O_234
37.487396,126.9271139,S_330,0.49,358.0,O_235
37.48541288,126.9180359,S_331,0.29,216.48,O_236
37.48256328,126.9077947,S_332,0.32,246.0,O_237
37.47617498,126.9155517,S_333,0.17,200.0,O_238
37.47102189,126.9216418,S_334,1.0,96.0,O_239
37.46151944,126.9187965,S_335,1.04,165.0,O_240
37.47499588,126.9349996,S_338,0.32,119.97,O_241
37.47059604,126.9369573,S_340,0.29,203.94,O_242
37.49019154,127.0194671,S_341,0.35,98.36,O_243
37.49206947,127.0249478,S_342,2.24,1057.71,O_244
37.48371635,127.0119913,S_343,0.32,260.0,O_245
37.50271558,127.02221,S_344,0.18,100.0,O_246
37.50458542,126.9944717,S_348,0.31,196.98,O_247
37.51204799,127.0056087,S_349,3.13,636.1,O_248
37.49414867,126.988847,S_351,1.07,811.64,O_249
37.48336166,126.9945139,S_352,2.05,13.8,O_250
37.47977264,126.9855596,S_353,7.0,6300.0,O_251
37.47843876,126.9999966,S_354,0.1,60.8,O_252
37.48900761,126.9922424,S_355,8.0,6146.8,O_253
37.47167106,127.0266688,S_356,0.1,87.0,O_254
37.47064502,127.0412829,S_357,0.3,192.0,O_255
37.44935828,127.0583143,S_358,0.39,317.01,O_256
37.5115038,127.0285345,S_360,3.2,1920.0,O_257
37.52509211,127.0492911,S_363,2.97,2278.53,O_258
37.49324481,127.056775,S_366,1.0,13.44,O_259
37.50230433,127.0641877,S_367,0.19,155.45,O_260
37.49972974,127.0578495,S_368,0.56,172.8,O_261
37.49537321,127.0332838,S_369,0.26,113.4,O_262
37.48372308,127.046407,S_372,0.27,57.28,O_263
37.48978362,127.0690768,S_374,0.21,37.2,O_264
37.47881995,127.0516585,S_375,1.08,623.68,O_265
37.49185469,127.0880264,S_377,0.12,43.71,O_266
37.49215103,127.0736771,S_378,0.25,48.0,O_267
37.48891301,127.1049908,S_379,3.0,1350.0,O_268
37.46904926,127.1069125,S_380,0.15,10.17,O_269
37.52923995,127.1157303,S_382,0.18,98.46,O_270
37.49694018,127.1433044,S_383,0.1,6.36,O_271
37.49354898,127.1468223,S_384,3.39,1705.29,O_272
37.49600273,127.1499482,S_385,2.0,1980.72,O_273
37.49684218,127.1485343,S_386,0.38,265.5,O_274
37.51555725,127.134274,S_389,1.0,540.0,O_275
37.50298784,127.1280698,S_390,0.13,8.4,O_276
37.50626355,127.1093124,S_391,5.8,3224.52,O_277
37.50356569,127.1036892,S_393,14.62,8147.23,O_278
37.49558031,127.1217613,S_395,0.35,98.36,O_279
37.50304147,127.1230517,S_396,0.57,11.6,O_280
37.49007382,127.1241807,S_398,0.19,75.6,O_281
37.48988331,127.1108968,S_399,0.38,318.0,O_282
37.48696583,127.1324383,S_400,0.1,60.0,O_283
37.48114953,127.1439356,S_401,0.38,262.5,O_284
37.50615944,127.0842989,S_402,0.16,96.0,O_285
37.51189159,127.0885409,S_403,0.23,141.6,O_286
37.51329966,127.0943752,S_404,0.67,213.0,O_287
37.52010823,127.1122446,S_405,0.89,276.05,O_288
37.51811892,127.1006398,S_406,0.37,256.92,O_289
37.50865223,127.0765197,S_407,0.42,88.5,O_290
37.55058303,127.1683006,S_409,0.38,134.04,O_291
37.55728071,127.1515076,S_413,0.94,491.52,O_292
37.56050657,127.1643563,S_414,0.42,74.59,O_293
37.5514791,127.1326396,S_415,0.17,200.0,O_294
37.5517063,127.1272709,S_416,0.11,38.46,O_295
37.54502087,127.1367994,S_418,0.38,318.0,O_296
37.54345134,127.1254311,S_419,0.21,182.1,O_297
37.53047772,127.122458,S_421,0.41,160.0,O_298
37.53243047,127.1295408,S_422,0.14,81.2,O_299
37.52604217,127.1328839,S_423,1.0,123.74,O_300
37.53334613,127.1419485,S_425,0.17,11.45,O_301
37.47042186,126.6250106,S_427,0.18,46.6,O_302
37.45314708,126.6045123,S_428,0.14,49.0,O_303
37.46765504,126.6340871,S_429,0.18,83.6,O_304
37.46806974,126.6379078,S_430,1.05,291.49,O_305
37.47682521,126.6289482,S_432,0.11,80.5,O_306
37.4752255,126.6185426,S_433,0.21,61.38,O_307
37.49333114,126.4883441,S_436,0.1,19.75,O_308
37.44390218,126.4024337,S_437,2.61,837.78,O_309
37.48156192,126.6299071,S_439,0.12,21.99,O_310
37.48438723,126.6301776,S_440,0.13,8.4,O_311
37.47849492,126.6333817,S_441,0.17,112.7,O_312
37.47627201,126.6402265,S_443,0.4,400.0,O_313
37.47581426,126.6426792,S_444,0.21,121.8,O_314
37.47251183,126.6397792,S_448,0.2,187.2,O_315
37.46483916,126.6591374,S_451,0.79,379.33,O_316
37.45617741,126.6442199,S_453,1.29,1372.8,O_317
37.45674657,126.6519011,S_454,0.73,467.5,O_318
37.43983771,126.6641176,S_456,3.47,2016.65,O_319
37.44658154,126.6674738,S_457,0.19,12.6,O_320
37.46379112,126.67658,S_460,0.16,90.72,O_321
37.45469924,126.6727245,S_461,0.48,143.22,O_322
37.44488455,126.6740315,S_462,0.83,840.0,O_323
37.46592091,126.6870501,S_464,0.36,360.0,O_324
37.46127832,126.692311,S_465,0.2,312.0,O_325
37.44956626,126.6893094,S_467,1.56,471.01,O_326
37.44417922,126.6968093,S_468,13.61,4901.27,O_327
37.43768495,126.6850043,S_469,0.5,52.44,O_328
37.42737478,126.6550908,S_470,0.35,59.16,O_329
37.42619045,126.6482901,S_471,0.15,45.38,O_330
37.42249875,126.7012935,S_472,0.68,317.84,O_331
37.42225406,126.6810562,S_473,0.42,19.44,O_332
37.4116668,126.6818349,S_474,0.12,151.12,O_333
37.41933026,126.6919605,S_475,0.5,127.2,O_334
37.40960121,126.6707753,S_477,0.73,638.65,O_335
37.40275114,126.6693221,S_478,0.34,295.0,O_336
37.40845834,126.6783262,S_479,0.17,122.0,O_337
37.39105575,126.6520819,S_480,0.21,35.42,O_338
37.40327221,126.6416481,S_481,1.59,1030.99,O_339
37.37148829,126.6601662,S_482,0.33,148.99,O_340
37.41391057,126.6232673,S_484,0.45,133.92,O_341
37.44765055,126.7124925,S_485,0.25,90.0,O_342
37.45611051,126.7133534,S_486,0.18,42.32,O_343
37.44965914,126.724082,S_488,1.0,1000.0,O_344
37.46735438,126.6991773,S_492,0.15,94.04,O_345
37.46196342,126.723005,S_495,0.98,792.8,O_346
37.44376732,126.7376512,S_498,2.02,1304.5,O_347
37.4358821,126.7473662,S_499,0.32,87.5,O_348
37.42791756,126.7507057,S_500,0.1,156.0,O_349
37.40569003,126.7293204,S_502,0.14,81.26,O_350
37.40422441,126.716394,S_503,1.46,848.04,O_351
37.39776864,126.7263887,S_504,3.55,2550.57,O_352
37.49421416,126.7200667,S_505,0.17,36.0,O_353
37.48515092,126.7265942,S_510,0.67,96.0,O_354
37.50694981,126.7002276,S_511,0.12,44.66,O_355
37.50585938,126.7086019,S_512,0.29,110.0,O_356
37.50174172,126.7114695,S_514,2.0,1152.0,O_357
37.51487345,126.7045398,S_516,0.15,80.0,O_358
37.51074234,126.7257122,S_518,0.94,450.9,O_359
37.51818374,126.7371372,S_519,0.83,435.2,O_360
37.48470342,126.7368841,S_521,0.12,27.0,O_361
37.49481764,126.7371225,S_522,3.36,56.35,O_362
37.50431278,126.7347041,S_523,3.15,375.84,O_363
37.4845362,126.7469541,S_524,0.12,41.6,O_364
37.47387495,126.7078619,S_526,1.0,896.0,O_365
37.5250509,126.7098174,S_528,0.19,19.2,O_366
37.53960519,126.7213477,S_529,3.2,1920.0,O_367
37.5450816,126.7283322,S_530,2.02,1755.0,O_368
37.53456714,126.7417043,S_532,0.11,37.06,O_369
37.53079932,126.7296969,S_533,0.12,140.0,O_370
37.52810351,126.7364231,S_535,0.31,60.0,O_371
37.55937087,126.7593666,S_538,0.19,367.6,O_372
37.54899055,126.6782347,S_540,1.25,1200.0,O_373
37.5326712,126.6537481,S_541,0.93,784.75,O_374
37.53264597,126.644168,S_542,0.4,115.96,O_375
37.53333539,126.6270221,S_543,3.13,736.64,O_376
37.51554679,126.6778385,S_546,1.22,566.0,O_377
37.51460915,126.6722848,S_547,0.63,154.89,O_378
37.51118634,126.6747608,S_548,0.12,74.09,O_379
37.50250466,126.6746007,S_549,0.41,110.0,O_380
37.50820245,126.6782989,S_550,6.74,5998.94,O_381
37.49434385,126.6725871,S_551,0.83,324.22,O_382
37.49083842,126.6848481,S_552,0.1,72.0,O_383
37.49250983,126.6800417,S_553,0.33,70.4,O_384
37.48748624,126.683403,S_554,1.16,779.32,O_385
37.60508641,126.6618003,S_555,0.26,65.0,O_386
37.61709059,126.6889495,S_556,0.21,144.0,O_387
37.59210015,126.6746299,S_558,0.2,200.0,O_388
37.59701626,126.6376311,S_559,0.3,120.0,O_389
37.59537586,126.6737139,S_560,2.0,1440.0,O_390
37.74815636,126.4835215,S_562,3.08,2045.46,O_391
37.71355037,126.4848279,S_563,0.18,100.0,O_392
37.68646904,126.4798801,S_564,0.5,310.0,O_393
37.64035969,126.4910236,S_565,0.42,396.0,O_394
37.63169982,126.4198415,S_566,0.12,48.0,O_395
37.71934284,126.3898168,S_568,0.7,310.8,O_396
37.76465305,126.4630361,S_571,0.84,599.24,O_397
37.78446054,126.2832345,S_572,0.11,21.54,O_398
37.29761545,126.9714256,S_574,0.12,48.0,O_399
37.29507788,127.0004395,S_576,0.65,337.65,O_400
37.29314857,127.0139656,S_578,1.71,288.0,O_401
37.30053949,127.0070465,S_579,2.14,981.52,O_402
37.30179766,127.0164989,S_580,0.2,18.0,O_403
37.30561565,127.0096779,S_581,0.11,7.63,O_404
37.29056091,127.0215333,S_582,0.2,100.0,O_405
37.25336682,127.0130773,S_584,5.21,2420.0,O_406
37.25899981,127.0119174,S_585,0.62,64.98,O_407
37.25805967,126.9941712,S_586,0.51,187.86,O_408
37.27711683,126.9714666,S_588,0.51,130.5,O_409
37.27273093,126.9521896,S_589,0.3,208.28,O_410
37.26622817,126.9570475,S_590,0.33,329.76,O_411
37.25775117,127.0246074,S_591,0.12,120.0,O_412
37.25132394,127.0297122,S_592,0.25,71.63,O_413
37.243319,127.0333293,S_593,0.48,106.24,O_414
37.29321213,126.9595429,S_594,0.1,38.4,O_415
37.28405012,127.0126478,S_595,0.14,64.48,O_416
37.26889118,127.0059534,S_597,0.23,162.0,O_417
37.27642213,126.9950333,S_599,8.95,6263.79,O_418
37.28150892,127.0246425,S_601,0.58,39.43,O_419
37.27800309,127.0397814,S_603,0.54,426.0,O_420
37.26793766,127.0306632,S_604,2.39,1421.38,O_421
37.27050014,127.0405278,S_605,0.49,189.94,O_422
37.27014851,127.0474375,S_606,0.86,424.22,O_423
37.25644622,127.0431047,S_607,0.26,161.64,O_424
37.2651192,127.0487056,S_608,0.19,369.6,O_425
37.2901826,127.0473961,S_610,1.53,663.16,O_426
37.29225606,127.0701048,S_611,0.23,167.2,O_427
37.26634155,127.0805552,S_612,2.89,1699.68,O_428
37.24696205,127.0563253,S_613,0.98,220.0,O_429
37.23778915,127.0608407,S_615,0.11,51.9,O_430
37.23884803,127.051616,S_616,0.19,124.2,O_431
37.65948177,126.8296166,S_617,1.92,937.64,O_432
37.64496169,126.8543437,S_619,0.58,440.65,O_433
37.65714689,126.8363067,S_620,0.13,37.9,O_434
37.65294798,126.8329134,S_621,0.81,391.46,O_435
37.6579969,126.9469561,S_622,0.26,156.25,O_436
37.65258037,126.8937204,S_623,0.22,74.62,O_437
37.70335325,126.9037232,S_625,0.16,28.75,O_438
37.68801485,126.8625336,S_626,0.37,129.88,O_439
37.62269237,126.8180323,S_627,0.39,80.85,O_440
37.64467793,126.8334694,S_628,0.83,588.46,O_441
37.61843889,126.8253002,S_630,0.49,364.91,O_442
37.62232049,126.8358861,S_631,0.75,342.04,O_443
37.6151649,126.8330294,S_632,0.16,60.48,O_444
37.62638786,126.8385966,S_633,1.34,220.67,O_445
37.60003849,126.8726436,S_634,0.5,160.0,O_446
37.5855546,126.8751729,S_635,5.18,4048.7,O_447
37.67246048,126.779829,S_638,4.77,2933.16,O_448
37.66408302,126.799862,S_639,0.13,30.98,O_449
37.64963044,126.7924908,S_640,4.26,119.08,O_450
37.643913,126.7854948,S_641,1.0,553.8,O_451
37.65359099,126.7844565,S_643,0.33,186.95,O_452
37.64162878,126.7705294,S_644,0.1,48.24,O_453
37.64988207,126.7783168,S_645,0.15,32.62,O_454
37.70190913,126.8271794,S_646,0.11,75.62,O_455
37.68462294,126.7771814,S_648,3.0,1568.16,O_456
37.67697357,126.770239,S_649,0.45,432.0,O_457
37.69431631,126.7684128,S_650,0.67,480.0,O_458
37.67011745,126.7632954,S_651,0.4,240.0,O_459
37.67411499,126.7604795,S_652,2.14,981.52,O_460
37.68297474,126.7551225,S_653,1.9,869.54,O_461
37.69091106,126.7542924,S_655,0.66,396.0,O_462
37.44305053,127.1411825,S_656,1.0,80.8,O_463
37.44353181,127.1488541,S_658,0.19,41.23,O_464
37.44076525,127.126161,S_659,0.21,46.2,O_465
37.4471328,127.1387102,S_660,1.39,805.68,O_466
37.4477013,127.1414857,S_662,3.54,3567.0,O_467
37.43857117,127.1390283,S_663,0.39,198.92,O_468
37.4373159,127.1287464,S_664,0.24,19.5,O_469
37.45221307,127.1500716,S_666,0.28,162.4,O_470
37.45490106,127.1609619,S_667,2.0,230.4,O_471
37.46587915,127.1271126,S_668,0.18,54.0,O_472
37.45469569,127.1045037,S_670,0.21,35.42,O_473
37.42884238,127.104861,S_671,0.88,785.26,O_474
37.42207087,127.1081659,S_672,0.53,127.85,O_475
37.43533517,127.1381125,S_673,0.84,599.24,O_476
37.44293163,127.1562683,S_674,0.34,205.08,O_477
37.44508402,127.1624469,S_675,0.11,21.54,O_478
37.44627092,127.1640171,S_676,0.13,45.0,O_479
37.45708867,127.1665193,S_678,0.22,153.0,O_480
37.43321057,127.1643838,S_679,0.58,203.98,O_481
37.43890911,127.1583213,S_680,0.23,173.18,O_482
37.43967369,127.1654452,S_681,0.58,203.98,O_483
37.41649362,127.1527838,S_683,0.28,71.04,O_484
37.37021609,127.1311481,S_684,0.16,96.6,O_485
37.37546375,127.1180641,S_685,0.2,116.6,O_486
37.37153366,127.1221424,S_686,0.48,276.19,O_487
37.37276163,127.1063236,S_689,0.23,18.6,O_488
37.36078761,127.1195519,S_691,0.15,140.5,O_489
37.37605256,127.1346045,S_693,0.2,72.0,O_490
37.39955334,127.127162,S_694,0.11,22.37,O_491
37.39957655,127.1218899,S_695,1.25,285.4,O_492
37.40942441,127.1273763,S_697,0.98,834.27,O_493
37.41083275,127.1379404,S_698,0.41,92.0,O_494
37.35163402,127.1070858,S_699,0.7,119.79,O_495
37.34022733,127.1226114,S_700,0.29,20.85,O_496
37.3492844,127.1117738,S_701,0.32,59.26,O_497
