Y,X,Stop_ID,plt,weight,Order_ID
37.57470151,127.0856085,S_98,0.78,204.42,O_42
37.57901366,127.0869674,S_100,0.6,432.0,O_43
37.59289195,127.0808518,S_102,0.16,148.4,O_44
37.59398014,127.0204087,S_113,0.16,115.18,O_45
37.6014358,127.0166418,S_118,0.3,375.0,O_46
37.61335758,127.0070184,S_121,0.14,40.0,O_47
37.61048654,127.0194561,S_122,0.27,61.89,O_48
37.60681328,127.0272803,S_123,0.12,77.58,O_49
37.60577914,127.0478706,S_126,0.28,130.02,O_50
37.62709135,127.0269751,S_132,0.13,90.0,O_51
37.61829748,127.023851,S_134,0.33,0.13,O_52
37.61514822,127.0207421,S_135,0.11,52.62,O_53
37.63789129,127.0288472,S_136,0.24,302.24,O_54
37.6318813,127.0390622,S_137,0.39,88.0,O_55
37.62586737,127.0465907,S_138,0.17,32.0,O_56
37.6387147,127.0231464,S_141,2.97,2278.53,O_57
37.64148693,127.0105968,S_143,0.19,70.98,O_58
37.64803784,127.0260513,S_144,0.27,202.8,O_59
37.65917578,127.0280107,S_150,0.12,62.24,O_60
37.64141508,127.035653,S_152,1.0,768.0,O_61
37.63250969,127.0507799,S_159,1.16,640.9,O_62
37.62100498,127.0692318,S_160,0.32,246.0,O_63
37.62477801,127.0737505,S_161,0.25,250.1,O_64
37.64055906,127.0725599,S_163,0.36,132.48,O_65
37.65254803,127.0774758,S_166,1.42,796.6,O_66
37.61417599,126.9208071,S_183,0.47,216.26,O_67
37.59222993,126.9157173,S_186,2.52,131.24,O_68
37.60440241,126.9151009,S_187,0.16,61.8,O_69
37.59779426,126.9117597,S_188,0.24,48.33,O_70
37.58435477,126.9070273,S_190,0.36,240.0,O_71
37.58352996,126.8936446,S_191,0.32,72.0,O_72
37.63501732,126.9210378,S_192,0.27,65.18,O_73
37.58770606,126.9448892,S_198,0.27,218.72,O_74
37.57327487,126.9197797,S_203,0.13,45.0,O_75
37.54710694,126.9521571,S_208,0.8,750.0,O_76
37.54153106,126.9498753,S_209,0.66,152.4,O_77
37.56031134,126.9023171,S_218,1.25,588.36,O_78
37.57833432,126.894673,S_222,0.11,7.63,O_79
37.53718334,126.8817165,S_227,0.5,33.6,O_80
37.53280626,126.8315273,S_228,0.13,37.44,O_81
37.52497426,126.8445695,S_229,0.81,539.66,O_82
37.52188377,126.834709,S_234,0.15,71.0,O_83
37.51857188,126.8542861,S_235,0.5,500.0,O_84
37.55377136,126.8709657,S_241,0.13,19.16,O_85
37.55582869,126.8589098,S_242,0.9,476.0,O_86
37.54265827,126.8625035,S_243,0.99,673.92,O_87
37.55888771,126.8479185,S_244,2.91,2083.8,O_88
37.54828859,126.8418363,S_252,0.19,38.65,O_89
37.56739892,126.8512712,S_254,0.9,335.28,O_90
37.56671508,126.8067403,S_259,0.15,52.18,O_91
37.50777999,126.8805952,S_261,0.53,301.6,O_92
37.49304008,126.8757883,S_262,1.0,540.0,O_93
37.48734704,126.89033,S_264,0.2,1.44,O_94
37.49157662,126.8891489,S_265,0.95,409.96,O_95
37.4825341,126.8897181,S_267,0.23,156.0,O_96
37.48881354,126.8395133,S_274,1.8,899.2,O_97
37.48014529,126.8233947,S_276,1.87,989.96,O_98
37.47021905,126.8970437,S_278,0.4,244.8,O_99
37.44025903,126.9058017,S_284,1.03,530.09,O_100
37.45897879,126.9061844,S_285,1.0,1041.0,O_101
37.4507346,126.9083415,S_286,0.45,105.6,O_102
37.52038937,126.9106976,S_288,1.39,525.99,O_103
37.52364629,126.8882263,S_294,0.32,196.42,O_104
37.53650136,126.8940394,S_295,0.33,259.87,O_105
37.50729867,126.9077496,S_297,0.53,208.0,O_106
37.49831352,126.8980344,S_304,0.29,78.96,O_107
37.49912572,126.931404,S_309,0.21,73.8,O_108
37.48566276,126.9669792,S_316,0.2,90.0,O_109
37.48817585,126.932778,S_320,0.13,8.4,O_110
37.48419282,126.9497511,S_323,0.21,156.0,O_111
37.49184717,126.9586277,S_324,1.76,345.4,O_112
37.48064257,126.9570309,S_325,1.17,418.27,O_113
37.487396,126.9271139,S_330,0.3,20.35,O_114
37.47976918,126.9313747,S_336,0.38,115.2,O_115
37.4701073,126.9329623,S_339,0.29,177.36,O_116
37.47059604,126.9369573,S_340,0.3,69.51,O_117
37.49019154,127.0194671,S_341,4.31,2479.59,O_118
37.48371635,127.0119913,S_343,0.19,67.2,O_119
37.50271558,127.02221,S_344,0.33,217.6,O_120
37.51204799,127.0056087,S_349,0.56,45.0,O_121
37.49748589,127.0003286,S_350,0.26,121.97,O_122
37.47977264,126.9855596,S_353,0.34,202.0,O_123
37.47843876,126.9999966,S_354,0.31,60.0,O_124
37.48900761,126.9922424,S_355,0.84,258.83,O_125
37.47167106,127.0266688,S_356,0.11,75.62,O_126
37.52397448,127.0227964,S_359,0.27,188.66,O_127
37.51728313,127.0372042,S_361,0.13,27.49,O_128
37.5143323,127.062501,S_364,0.11,70.56,O_129
37.51120727,127.0459769,S_365,1.25,588.36,O_130
37.49324481,127.056775,S_366,0.26,292.4,O_131
37.49537321,127.0332838,S_369,0.15,41.27,O_132
37.49597383,127.046815,S_370,0.13,90.0,O_133
37.48337906,127.0864829,S_376,0.33,150.0,O_134
37.49185469,127.0880264,S_377,0.37,25.44,O_135
37.48891301,127.1049908,S_379,0.12,26.62,O_136
37.49600273,127.1499482,S_385,0.18,180.0,O_137
37.49684218,127.1485343,S_386,0.15,126.0,O_138
37.50231833,127.1167367,S_392,0.62,202.8,O_139
37.50272496,127.0925231,S_394,2.39,1421.38,O_140
37.49558031,127.1217613,S_395,0.8,480.0,O_141
37.49007382,127.1241807,S_398,2.38,692.26,O_142
37.48114953,127.1439356,S_401,0.24,126.9,O_143
37.50615944,127.0842989,S_402,1.89,1041.37,O_144
37.51189159,127.0885409,S_403,0.1,110.0,O_145
37.52010823,127.1122446,S_405,1.8,766.35,O_146
37.50865223,127.0765197,S_407,0.31,212.0,O_147
37.5463638,127.1513524,S_412,1.08,1111.12,O_148
37.54345134,127.1254311,S_419,0.83,514.8,O_149
37.53243047,127.1295408,S_422,0.36,168.0,O_150
37.52604217,127.1328839,S_423,0.47,112.82,O_151
37.53456231,127.1426858,S_424,0.36,168.0,O_152
37.53334613,127.1419485,S_426,0.15,15.48,O_153
37.47042186,126.6250106,S_427,0.35,232.97,O_154
37.47682521,126.6289482,S_432,1.42,796.6,O_155
37.49415709,126.5314783,S_434,0.14,64.8,O_156
37.48885379,126.5548446,S_435,0.13,50.0,O_157
37.48325804,126.625498,S_438,0.25,250.22,O_158
37.48438723,126.6301776,S_440,0.77,127.71,O_159
37.47627201,126.6402265,S_443,0.33,260.0,O_160
37.47472619,126.6488033,S_445,0.13,50.0,O_161
37.46483916,126.6591374,S_451,0.55,430.44,O_162
37.45480112,126.6585755,S_452,0.15,107.56,O_163
37.43983771,126.6641176,S_456,0.2,43.59,O_164
37.44658154,126.6674738,S_457,0.27,250.0,O_165
37.44488455,126.6740315,S_462,0.5,500.0,O_166
37.45512738,126.6903025,S_463,0.34,84.84,O_167
37.44844518,126.6776513,S_466,0.15,111.18,O_168
37.44956626,126.6893094,S_467,0.26,10.62,O_169
37.43768495,126.6850043,S_469,0.3,300.0,O_170
37.42225406,126.6810562,S_473,0.72,469.44,O_171
37.40960121,126.6707753,S_477,2.0,1200.0,O_172
37.40275114,126.6693221,S_478,0.16,145.54,O_173
37.39105575,126.6520819,S_480,0.2,47.4,O_174
37.40327221,126.6416481,S_481,0.18,106.62,O_175
37.37148829,126.6601662,S_482,0.28,198.0,O_176
37.45611051,126.7133534,S_486,1.1,880.0,O_177
37.45269339,126.6969414,S_487,0.26,127.2,O_178
37.44872104,126.731968,S_493,0.13,120.0,O_179
37.40422441,126.716394,S_503,1.33,948.0,O_180
37.49421416,126.7200667,S_505,10.22,4070.15,O_181
37.48742998,126.7172026,S_506,0.27,143.0,O_182
37.49360029,126.7283185,S_509,0.2,135.3,O_183
37.48515092,126.7265942,S_510,0.43,190.4,O_184
37.50694981,126.7002276,S_511,1.48,304.65,O_185
37.50174172,126.7114695,S_514,1.2,324.3,O_186
37.51074234,126.7257122,S_518,0.1,100.0,O_187
37.53960519,126.7213477,S_529,0.12,43.99,O_188
37.53773446,126.7289786,S_531,2.78,2103.19,O_189
37.53291373,126.7239086,S_534,0.11,61.5,O_190
37.55937087,126.7593666,S_538,0.57,133.7,O_191
37.54899055,126.6782347,S_540,0.1,90.0,O_192
37.53333539,126.6270221,S_543,0.23,44.92,O_193
37.52641768,126.6705158,S_544,4.09,2335.4,O_194
37.51460915,126.6722848,S_547,1.13,298.94,O_195
37.49434385,126.6725871,S_551,6.8,3760.1,O_196
37.49083842,126.6848481,S_552,0.5,372.0,O_197
37.49250983,126.6800417,S_553,0.14,108.24,O_198
37.48748624,126.683403,S_554,0.2,12.67,O_199
37.60508641,126.6618003,S_555,2.94,1853.19,O_200
37.59508062,126.7017079,S_557,1.01,600.0,O_201
37.71355037,126.4848279,S_563,0.71,381.48,O_202
37.71934284,126.3898168,S_568,0.71,431.24,O_203
37.77426219,126.4115677,S_569,0.14,57.24,O_204
37.78446054,126.2832345,S_572,0.31,212.0,O_205
37.29507788,127.0004395,S_576,0.55,203.2,O_206
37.25336682,127.0130773,S_584,0.33,118.68,O_207
37.25805967,126.9941712,S_586,0.1,63.21,O_208
37.27711683,126.9714666,S_588,0.6,135.0,O_209
37.26622817,126.9570475,S_590,1.01,414.56,O_210
37.25775117,127.0246074,S_591,5.89,3389.71,O_211
37.25132394,127.0297122,S_592,0.16,16.4,O_212
37.28405012,127.0126478,S_595,0.31,132.0,O_213
37.27345339,127.0011304,S_598,0.13,90.0,O_214
37.27642213,126.9950333,S_599,0.44,116.0,O_215
37.28509296,126.9863043,S_600,0.31,214.85,O_216
37.27014851,127.0474375,S_606,0.12,49.58,O_217
37.29225606,127.0701048,S_611,0.14,87.0,O_218
37.25256289,127.0769161,S_614,0.81,525.0,O_219
37.65948177,126.8296166,S_617,0.1,70.99,O_220
37.65714689,126.8363067,S_620,1.31,765.04,O_221
37.70335325,126.9037232,S_625,0.27,81.45,O_222
37.62232049,126.8358861,S_631,1.68,924.0,O_223
37.67734126,126.8137087,S_636,0.11,8.8,O_224
37.67246048,126.779829,S_638,0.11,45.0,O_225
37.66408302,126.799862,S_639,0.11,120.0,O_226
37.65581568,126.7897919,S_642,0.4,151.31,O_227
37.65359099,126.7844565,S_643,0.14,72.0,O_228
37.67697357,126.770239,S_649,0.27,48.04,O_229
37.69431631,126.7684128,S_650,0.94,450.9,O_230
37.67011745,126.7632954,S_651,0.19,104.66,O_231
37.67411499,126.7604795,S_652,1.53,784.65,O_232
37.44353181,127.1488541,S_658,0.53,54.72,O_233
37.44076525,127.126161,S_659,4.0,4000.0,O_234
37.4373159,127.1287464,S_664,0.76,281.76,O_235
37.45490106,127.1609619,S_667,1.0,384.0,O_236
37.46828764,127.1495117,S_669,0.1,43.72,O_237
37.45469569,127.1045037,S_670,0.63,192.0,O_238
37.42884238,127.104861,S_671,1.36,1181.0,O_239
37.44627092,127.1640171,S_676,0.71,119.39,O_240
37.43321057,127.1643838,S_679,0.14,27.89,O_241
37.43890911,127.1583213,S_680,0.15,91.76,O_242
37.36686405,127.1261376,S_687,0.11,58.8,O_243
37.36145084,127.1115403,S_688,12.35,6905.65,O_244
37.37605256,127.1346045,S_693,0.75,434.35,O_245
37.39955334,127.127162,S_694,0.2,200.0,O_246
37.41205083,127.1302356,S_696,0.52,519.25,O_247
37.3492844,127.1117738,S_701,2.86,3088.82,O_248
37.39058224,127.0778923,S_705,0.4,246.48,O_249
37.27781781,127.2308231,S_706,0.55,152.16,O_250
37.16658943,127.3132646,S_710,0.15,81.12,O_251
37.24963097,127.165158,S_715,0.21,55.3,O_252
37.27257613,127.1064466,S_718,0.42,67.22,O_253
37.25395722,127.1082969,S_723,0.33,96.8,O_254
37.3015797,127.117447,S_727,1.0,80.8,O_255
37.27799596,127.1515984,S_728,0.28,76.82,O_256
37.27253257,127.1516873,S_729,0.73,393.19,O_257
37.32018859,127.1130928,S_732,0.5,303.75,O_258
37.31946228,127.0887777,S_734,0.21,24.0,O_259
37.33105012,127.1139969,S_736,0.43,114.26,O_260
37.32798643,127.1141859,S_738,0.85,238.22,O_261
37.31036044,127.0865294,S_741,0.2,80.0,O_262
37.31648737,127.0690037,S_743,4.0,1800.0,O_263
37.4874893,126.7870458,S_744,1.0,831.6,O_264
37.49673391,126.7875099,S_745,1.6,1600.0,O_265
37.52834682,126.7960266,S_753,0.35,232.97,O_266
37.29473457,126.8200517,S_758,0.25,90.0,O_267
37.29630048,126.8722474,S_760,11.24,6286.54,O_268
37.32064549,126.8495165,S_764,0.29,177.36,O_269
37.36187569,126.8733522,S_766,0.2,200.0,O_270
37.34177726,126.8255506,S_767,0.28,34.32,O_271
37.30997511,126.8168663,S_774,0.12,51.9,O_272
37.5855713,127.2164326,S_779,0.49,297.92,O_273
37.65784853,127.3007112,S_781,0.17,117.0,O_274
37.70361668,127.3259212,S_786,0.34,204.0,O_275
37.65456793,127.2489488,S_788,0.34,126.54,O_276
37.63208243,127.2056676,S_790,0.34,183.13,O_277
37.61635592,127.1871418,S_791,0.5,127.2,O_278
37.39628324,126.914745,S_797,2.15,1487.48,O_279
37.39654594,126.9178758,S_798,0.65,445.96,O_280
37.39429847,126.9208441,S_799,2.76,2024.0,O_281
37.39006762,126.9305797,S_800,0.54,255.81,O_282
37.38419674,126.9321362,S_802,0.28,225.0,O_283
37.41386797,126.909374,S_805,0.39,88.0,O_284
37.40365179,126.9091723,S_807,0.25,175.51,O_285
37.39978615,126.9337385,S_809,0.1,96.0,O_286
37.39794469,126.9388492,S_810,0.8,540.0,O_287
37.39367164,126.9471701,S_812,0.18,42.0,O_288
37.39609732,126.9501774,S_813,0.11,104.35,O_289
37.40615135,126.9614643,S_814,2.69,2028.92,O_290
37.39465532,126.9770838,S_817,0.23,42.0,O_291
37.39039994,126.9642711,S_818,4.47,1555.2,O_292
37.38552318,126.969499,S_819,1.83,556.8,O_293
37.22022743,126.9502631,S_826,0.58,8.4,O_294
37.21176342,126.8237702,S_829,0.1,38.4,O_295
37.25235135,126.9091344,S_830,2.0,162.0,O_296
37.205486,126.7696448,S_832,0.74,399.28,O_297
37.21784005,126.7391625,S_833,0.19,146.28,O_298
37.16223388,126.9049013,S_835,0.73,280.8,O_299
37.0798361,126.8313186,S_836,1.42,1130.95,O_300
37.28124581,126.8187163,S_839,0.16,140.97,O_301
37.21333345,127.0350032,S_840,1.63,1355.44,O_302
37.21147771,127.0430227,S_842,0.21,24.0,O_303
37.17054785,127.1104567,S_852,1.0,1269.41,O_304
37.1622997,127.105276,S_853,0.17,120.6,O_305
36.98562396,126.9319962,S_855,2.09,868.87,O_306
36.9828199,126.8853101,S_856,0.23,77.2,O_307
37.10008498,127.0908889,S_857,0.65,202.35,O_308
37.10824135,127.0353324,S_858,0.13,111.6,O_309
37.00769595,126.9800784,S_860,0.11,72.0,O_310
37.0839629,127.0523885,S_868,0.83,840.0,O_311
36.99003881,127.0926502,S_870,0.76,780.9,O_312
37.00079812,127.0872779,S_872,0.36,275.52,O_313
37.74644875,127.0476178,S_879,0.41,109.98,O_314
37.732282,127.0491381,S_881,1.11,319.22,O_315
37.73974459,127.0900012,S_888,0.42,420.0,O_316
37.75031395,127.0581527,S_889,3.81,374.68,O_317
37.4354743,126.7817918,S_894,14.0,9072.0,O_318
37.41800923,126.8153434,S_897,0.38,380.0,O_319
37.38165404,126.8587492,S_898,0.7,395.05,O_320
37.34001257,126.7850261,S_899,2.1,523.65,O_321
37.34025993,126.7439835,S_901,1.07,811.64,O_322
37.3510394,126.728949,S_902,1.34,20.48,O_323
37.38153011,126.8034548,S_908,0.68,700.0,O_324
37.37748184,126.7880785,S_911,0.1,68.7,O_325
37.85654905,126.7909555,S_912,0.1,43.72,O_326
37.74328236,126.8098644,S_913,3.28,2554.78,O_327
37.83074372,126.8199777,S_915,1.99,2505.0,O_328
37.77616345,126.8512198,S_916,0.17,77.76,O_329
37.80246048,126.7161233,S_917,0.25,196.8,O_330
37.95428412,126.9176152,S_919,0.31,54.0,O_331
37.92188568,126.837603,S_920,0.16,138.0,O_332
37.71711557,126.743626,S_924,7.45,6644.58,O_333
37.76634582,126.7759723,S_925,0.61,192.36,O_334
37.64909142,126.5819003,S_931,0.24,40.5,O_335
37.62756741,126.7057384,S_934,0.28,19.08,O_336
37.65230612,126.6716999,S_935,0.13,8.4,O_337
37.64647889,126.6236797,S_939,0.3,154.94,O_338
37.48335674,126.8559232,S_942,0.29,240.6,O_339
37.48335674,126.8559232,S_943,0.31,210.28,O_340
37.48021789,126.856949,S_944,1.0,1041.0,O_341
37.47713341,126.8563141,S_945,0.1,21.58,O_342
37.49081757,126.8679025,S_949,0.75,438.0,O_343
37.46512676,126.8690487,S_953,0.97,444.0,O_344
37.43211592,126.880213,S_958,0.57,120.96,O_345
37.30481922,127.3311703,S_964,0.33,312.0,O_346
37.41085851,127.2572906,S_968,0.36,360.0,O_347
37.34634696,126.94308,S_975,0.18,46.6,O_348
37.35103214,126.9295372,S_980,0.23,199.2,O_349
37.36208607,126.927942,S_983,0.17,19.2,O_350
37.31622446,126.9238208,S_985,0.15,54.0,O_351
37.15235202,127.0732064,S_986,1.56,206.85,O_352
37.13865105,127.0717203,S_987,1.0,720.0,O_353
37.15458776,127.0634543,S_988,0.14,54.46,O_354
37.14019607,127.0441039,S_991,0.2,53.2,O_355
37.24897314,127.3579683,S_997,1.35,220.0,O_356
37.09431119,127.5464538,S_1001,2.46,765.67,O_357
37.28288736,127.4411466,S_1002,0.19,48.68,O_358
37.2903844,127.452482,S_1003,0.31,188.0,O_359
36.99722241,127.3174707,S_1008,2.97,2320.11,O_360
36.94330615,127.2595512,S_1009,1.69,864.0,O_361
36.97525445,127.2148414,S_1010,0.13,47.04,O_362
37.01242783,127.2379048,S_1011,0.2,240.0,O_363
37.06005113,127.1946201,S_1012,3.57,455.04,O_364
37.07319344,127.3749468,S_1016,0.25,47.4,O_365
37.79478033,126.9852909,S_1021,0.56,118.16,O_366
37.875102,127.0244053,S_1022,0.35,59.16,O_367
37.60123097,127.1276709,S_1035,1.0,1000.0,O_368
37.59152048,127.1386678,S_1039,0.1,72.0,O_369
37.84821089,127.1861434,S_1043,1.67,604.8,O_370
38.00542802,127.2446602,S_1046,0.2,55.14,O_371
38.03072042,127.3673066,S_1048,0.12,151.12,O_372
37.90119218,127.2880776,S_1051,0.11,28.51,O_373
37.89821688,127.2003247,S_1052,0.21,24.0,O_374
37.8541363,127.1592045,S_1053,0.17,127.92,O_375
37.34580156,126.9768957,S_1054,0.33,120.78,O_376
37.37828396,126.9755967,S_1057,0.51,180.0,O_377
37.51922872,127.2240438,S_1060,0.39,230.58,O_378
37.53879794,127.2095924,S_1061,1.0,540.0,O_379
37.53514319,127.1984489,S_1063,0.34,194.79,O_380
37.54227921,127.1981187,S_1064,0.12,86.05,O_381
37.55251244,127.2047861,S_1065,0.13,90.0,O_382
37.52216576,127.1941471,S_1072,0.28,168.0,O_383
37.5366037,127.1708579,S_1073,0.11,22.37,O_384
37.20165418,127.5448729,S_1074,0.14,144.0,O_385
37.2999858,127.5734637,S_1076,0.27,202.8,O_386
37.39257969,127.5333597,S_1078,1.11,240.0,O_387
37.32905517,127.6790797,S_1081,0.18,120.0,O_388
37.27284624,127.7110728,S_1082,0.1,90.0,O_389
37.54397862,127.3260534,S_1089,3.49,2293.2,O_390
37.53855944,127.672992,S_1092,0.34,113.52,O_391
37.48666949,127.5957862,S_1096,2.0,460.8,O_392
37.9011996,127.0498981,S_1099,0.2,13.0,O_393
37.92949062,127.0572526,S_1104,0.29,199.35,O_394
37.42417028,126.9937191,S_1108,0.13,45.0,O_395
37.44837398,126.9953952,S_1110,2.0,460.8,O_396
37.67610107,127.494089,S_1113,0.52,372.0,O_397
37.74044295,127.4241532,S_1114,2.98,2994.0,O_398
37.81771876,127.3531912,S_1116,2.26,824.8,O_399
37.88813598,127.5492734,S_1117,0.41,109.98,O_400
38.10392513,127.0758173,S_1118,1.9,869.54,O_401
38.04743055,126.9928328,S_1123,1.2,209.0,O_402
38.0581977,127.0128518,S_1124,0.83,324.22,O_403
37.38552318,126.969499,S_819,0.37,191.01,O_404
37.38552318,126.969499,S_819,0.1,11.52,O_405
37.92188568,126.837603,S_920,0.1,23.62,O_406
37.92188568,126.837603,S_920,0.2,192.02,O_407
37.36145084,127.1115403,S_688,0.12,30.0,O_408
37.49081757,126.8679025,S_949,0.22,15.26,O_409
37.49081757,126.8679025,S_949,0.91,448.81,O_410
37.92949062,127.0572526,S_1104,0.11,48.12,O_411
37.49304008,126.8757883,S_262,0.34,83.52,O_412
37.49304008,126.8757883,S_262,0.53,210.0,O_413
37.59508062,126.7017079,S_557,0.74,165.12,O_414
37.59508062,126.7017079,S_557,1.03,187.74,O_415
37.36187569,126.8733522,S_766,7.88,4155.91,O_416
37.36187569,126.8733522,S_766,2.62,1885.48,O_417
37.34177726,126.8255506,S_767,0.55,333.8,O_418
37.42417028,126.9937191,S_1108,2.68,808.54,O_419
37.42417028,126.9937191,S_1108,0.19,16.37,O_420
37.39367164,126.9471701,S_812,0.4,103.37,O_421
37.39367164,126.9471701,S_812,0.53,301.6,O_422
37.34580156,126.9768957,S_1054,0.57,407.34,O_423
37.57847147,127.0705894,S_88,0.13,31.6,O_424
37.57847147,127.0705894,S_88,1.36,1548.92,O_425
37.3492844,127.1117738,S_701,0.16,93.0,O_426
37.3492844,127.1117738,S_701,0.17,115.52,O_427
37.53243047,127.1295408,S_422,0.11,56.66,O_428
37.53243047,127.1295408,S_422,0.12,77.56,O_429
37.51857188,126.8542861,S_235,0.14,60.01,O_430
37.51857188,126.8542861,S_235,0.16,27.7,O_431
37.34634696,126.94308,S_975,0.77,636.99,O_432
37.34634696,126.94308,S_975,0.3,117.0,O_433
37.45490106,127.1609619,S_667,0.2,21.47,O_434
37.45490106,127.1609619,S_667,1.01,630.95,O_435
37.57191387,126.9619602,S_7,0.4,400.0,O_436
37.32064549,126.8495165,S_764,1.36,483.16,O_437
37.60577914,127.0478706,S_126,1.14,662.2,O_438
37.60577914,127.0478706,S_126,0.2,44.0,O_439
37.27014851,127.0474375,S_606,0.14,49.0,O_440
37.27014851,127.0474375,S_606,0.13,44.88,O_441
37.40615135,126.9614643,S_814,1.0,540.0,O_442
37.45269339,126.6969414,S_487,0.4,128.82,O_443
37.62709135,127.0269751,S_132,0.35,97.84,O_444
37.62709135,127.0269751,S_132,0.11,45.0,O_445
37.48666949,127.5957862,S_1096,0.21,147.56,O_446
37.60508641,126.6618003,S_555,4.28,1483.82,O_447
37.47059604,126.9369573,S_340,0.44,218.83,O_448
37.47059604,126.9369573,S_340,0.17,181.7,O_449
37.10008498,127.0908889,S_857,1.84,1172.08,O_450
37.10008498,127.0908889,S_857,0.27,71.14,O_451
37.56242289,126.9770419,S_18,1.0,648.0,O_452
37.56242289,126.9770419,S_18,0.8,800.0,O_453
38.00542802,127.2446602,S_1046,0.17,116.0,O_454
37.63208243,127.2056676,S_790,0.11,30.0,O_455
37.63208243,127.2056676,S_790,0.23,42.0,O_456
37.25256289,127.0769161,S_614,0.16,169.5,O_457
37.45512738,126.6903025,S_463,1.2,41.92,O_458
37.61335758,127.0070184,S_121,7.85,6762.42,O_459
37.74044295,127.4241532,S_1114,0.44,330.0,O_460
37.74044295,127.4241532,S_1114,1.12,732.17,O_461
37.47713341,126.8563141,S_945,1.39,525.99,O_462
37.83074372,126.8199777,S_915,0.28,48.52,O_463
37.28405012,127.0126478,S_595,3.0,3300.0,O_464
37.48114953,127.1439356,S_401,0.14,125.0,O_465
37.54153106,126.9498753,S_209,0.14,45.0,O_466
37.54153106,126.9498753,S_209,1.05,254.98,O_467
37.61829748,127.023851,S_134,0.3,172.15,O_468
37.21333345,127.0350032,S_840,4.54,3134.71,O_469
37.21333345,127.0350032,S_840,1.0,791.42,O_470
37.43768495,126.6850043,S_469,0.7,295.0,O_471
38.0581977,127.0128518,S_1124,0.24,136.5,O_472
37.90119218,127.2880776,S_1051,0.1,87.0,O_473
37.37828396,126.9755967,S_1057,3.55,2550.57,O_474
37.37828396,126.9755967,S_1057,0.11,10.0,O_475
37.28124581,126.8187163,S_839,0.13,79.2,O_476
37.28124581,126.8187163,S_839,0.67,726.8,O_477
37.85654905,126.7909555,S_912,1.49,545.91,O_478
37.85654905,126.7909555,S_912,0.32,206.7,O_479
37.49184717,126.9586277,S_324,0.23,51.26,O_480
37.52834682,126.7960266,S_753,0.4,176.57,O_481
37.52834682,126.7960266,S_753,0.35,310.0,O_482
37.55479085,126.9644544,S_32,0.23,162.0,O_483
37.3015797,127.117447,S_727,2.1,1625.11,O_484
37.49600273,127.1499482,S_385,1.25,120.0,O_485
37.49600273,127.1499482,S_385,3.09,2216.88,O_486
37.38165404,126.8587492,S_898,0.13,48.0,O_487
37.15458776,127.0634543,S_988,0.21,35.42,O_488
37.15458776,127.0634543,S_988,0.33,209.0,O_489
37.51922872,127.2240438,S_1060,0.19,210.0,O_490
37.51922872,127.2240438,S_1060,0.31,420.0,O_491
37.37748184,126.7880785,S_911,0.28,168.0,O_492
37.37748184,126.7880785,S_911,0.23,173.18,O_493
37.47042186,126.6250106,S_427,0.33,320.04,O_494
37.5855713,127.2164326,S_779,0.11,135.4,O_495
37.5855713,127.2164326,S_779,0.2,158.4,O_496
