Y,X,Stop_ID,plt,weight,Order_ID
37.61406942,127.0436684,S_127,0.12,30.0,O_83
37.61655912,127.0566145,S_129,0.12,21.56,O_84
37.61297096,127.0614241,S_130,0.18,88.4,O_85
37.62505177,127.0197725,S_131,0.18,116.72,O_86
37.61829748,127.023851,S_134,1.0,1000.0,O_87
37.61514822,127.0207421,S_135,0.13,20.18,O_88
37.6318813,127.0390622,S_137,2.0,746.3,O_89
37.6300516,127.0175594,S_139,0.83,908.5,O_90
37.64464458,127.0198895,S_140,2.09,763.4,O_91
37.6387147,127.0231464,S_141,0.27,314.4,O_92
37.64793425,127.0118697,S_142,0.18,105.6,O_93
37.64803784,127.0260513,S_144,0.13,64.0,O_94
37.65793243,127.0388203,S_145,0.15,12.79,O_95
37.64898155,127.0279211,S_146,0.36,100.0,O_96
37.66821354,127.0350512,S_149,1.0,553.8,O_97
37.65917578,127.0280107,S_150,0.43,166.6,O_98
37.64837711,127.0438238,S_151,0.52,264.0,O_99
37.63799988,127.0429904,S_153,1.58,702.88,O_100
37.65223813,127.0515393,S_154,0.47,123.15,O_101
37.65633441,127.0435868,S_155,0.1,23.62,O_102
37.67869086,127.0434133,S_156,0.13,27.6,O_103
37.66967564,127.046534,S_157,0.2,120.0,O_104
37.62100498,127.0692318,S_160,0.13,50.0,O_105
37.62477801,127.0737505,S_161,0.18,111.1,O_106
37.62128712,127.0833787,S_162,4.23,2241.95,O_107
37.65254803,127.0774758,S_166,1.3,710.66,O_108
37.64212979,127.0687318,S_167,0.46,104.0,O_109
37.65876366,127.0779752,S_168,0.8,800.0,O_110
37.67992984,127.0549605,S_169,2.42,587.44,O_111
37.65748313,127.0678641,S_170,1.0,80.8,O_112
37.67291123,127.0832363,S_171,0.53,175.74,O_113
37.66273707,127.069498,S_172,0.11,115.11,O_114
37.66673618,127.0515533,S_174,0.26,51.52,O_115
37.66452079,127.0638188,S_175,0.12,61.49,O_116
37.60245742,126.9288229,S_177,8.0,2179.3,O_117
37.62368848,126.9166888,S_180,0.22,63.6,O_118
37.61867537,126.9157763,S_181,0.24,64.12,O_119
37.61175584,126.9103541,S_182,0.12,48.0,O_120
37.6006967,126.9267462,S_184,0.11,44.0,O_121
37.59458158,126.9230685,S_185,0.19,118.6,O_122
37.59222993,126.9157173,S_186,0.92,1150.0,O_123
37.59779426,126.9117597,S_188,0.18,70.0,O_124
37.59025708,126.9080583,S_189,0.26,127.2,O_125
37.58435477,126.9070273,S_190,6.69,3409.44,O_126
37.58352996,126.8936446,S_191,0.14,65.36,O_127
37.63501732,126.9210378,S_192,0.21,100.8,O_128
37.56480697,126.9547199,S_193,0.16,43.91,O_129
37.57111489,126.9590677,S_194,0.25,72.6,O_130
37.55947096,126.9570364,S_195,3.5,2550.0,O_131
37.55954878,126.9435048,S_196,2.59,1298.4,O_132
37.57388703,126.9352207,S_197,0.28,115.28,O_133
37.58770606,126.9448892,S_198,0.52,519.25,O_134
37.58610547,126.9493691,S_199,0.31,360.0,O_135
37.59885299,126.9471453,S_201,1.25,528.0,O_136
37.58010825,126.9341504,S_202,0.1,48.24,O_137
37.57843406,126.9238669,S_204,0.84,367.0,O_138
37.57430267,126.9101907,S_205,0.17,101.43,O_139
37.58149091,126.9111755,S_206,1.2,942.91,O_140
37.55017417,126.9600328,S_207,0.3,120.0,O_141
37.54710694,126.9521571,S_208,0.12,62.88,O_142
37.54232552,126.9428348,S_210,6.0,6000.0,O_143
37.55585899,126.9423208,S_211,0.21,94.46,O_144
37.54707412,126.9456478,S_212,0.14,93.9,O_145
37.54715926,126.9351045,S_213,0.12,100.0,O_146
37.55161665,126.911726,S_216,0.22,176.0,O_147
37.55558837,126.9055913,S_217,0.17,13.5,O_148
37.56031134,126.9023171,S_218,0.14,96.0,O_149
37.56450401,126.9220214,S_219,0.5,480.0,O_150
37.56336849,126.9078957,S_220,0.15,39.36,O_151
37.56861384,126.9089695,S_221,0.16,140.97,O_152
37.54614359,126.8717015,S_224,0.12,26.92,O_153
37.54474118,126.8644362,S_225,0.17,179.8,O_154
37.53718334,126.8817165,S_227,6.12,2358.76,O_155
37.53280626,126.8315273,S_228,0.11,22.37,O_156
37.52497426,126.8445695,S_229,0.2,204.0,O_157
37.52469581,126.8400811,S_231,0.15,97.1,O_158
37.53858213,126.8271743,S_232,0.58,171.24,O_159
37.5180156,126.8450865,S_233,0.35,144.0,O_160
37.51857188,126.8542861,S_235,0.11,22.08,O_161
37.51921418,126.870674,S_236,0.42,370.5,O_162
37.51514715,126.8547892,S_237,0.7,420.0,O_163
37.51705671,126.8643886,S_239,0.48,471.5,O_164
37.51439945,126.8596713,S_240,0.54,400.0,O_165
37.54265827,126.8625035,S_243,0.61,226.2,O_166
37.55888771,126.8479185,S_244,0.17,99.0,O_167
37.53050858,126.8415925,S_246,0.4,48.04,O_168
37.53182784,126.8544885,S_247,1.0,720.0,O_169
37.54252631,126.8384139,S_248,0.2,66.56,O_170
37.53480238,126.8607489,S_249,0.68,382.16,O_171
37.55181666,126.8500765,S_250,0.22,1.58,O_172
37.53269577,126.8483304,S_251,0.42,210.0,O_173
37.54828859,126.8418363,S_252,0.21,165.0,O_174
37.56948816,126.8447046,S_253,0.2,49.02,O_175
37.56739892,126.8512712,S_254,1.0,990.36,O_176
37.56108697,126.8605577,S_255,0.21,48.0,O_177
37.5531163,126.8331774,S_256,0.21,81.0,O_178
37.55878281,126.8100743,S_257,0.25,104.9,O_179
37.56671508,126.8067403,S_259,0.13,45.0,O_180
37.57871896,126.8136575,S_260,0.2,90.32,O_181
37.50777999,126.8805952,S_261,1.0,1000.0,O_182
37.49304008,126.8757883,S_262,0.15,99.45,O_183
37.4913197,126.883399,S_263,0.8,185.8,O_184
37.48734704,126.89033,S_264,0.36,195.66,O_185
37.49157662,126.8891489,S_265,0.3,186.71,O_186
37.50010311,126.8893378,S_266,0.34,64.0,O_187
37.4825341,126.8897181,S_267,0.14,105.8,O_188
37.50024126,126.8511388,S_270,5.55,2061.43,O_189
37.49250746,126.8620329,S_271,4.0,3238.0,O_190
37.49702838,126.8451219,S_273,0.39,88.0,O_191
37.48881354,126.8395133,S_274,0.5,160.0,O_192
37.4938915,126.8314768,S_275,4.94,2798.52,O_193
37.47021905,126.8970437,S_278,0.17,60.0,O_194
37.4631474,126.9034825,S_279,0.17,19.2,O_195
37.47516041,126.9031745,S_280,0.67,660.24,O_196
37.46755353,126.9021682,S_281,0.23,69.47,O_197
37.45355197,126.9032506,S_282,1.0,912.96,O_198
37.44963195,126.9146119,S_283,0.15,64.85,O_199
37.44025903,126.9058017,S_284,0.16,76.25,O_200
37.51466633,126.9093394,S_287,0.18,69.67,O_201
37.52038937,126.9106976,S_288,0.5,3.6,O_202
37.51769391,126.934614,S_289,0.41,146.28,O_203
37.53101151,126.8973478,S_291,0.11,18.29,O_204
37.53650136,126.8940394,S_295,0.24,68.18,O_205
37.51116875,126.9214422,S_296,0.14,64.0,O_206
37.50729867,126.9077496,S_297,0.36,65.0,O_207
37.50845067,126.9113577,S_298,0.64,505.93,O_208
37.5016416,126.905219,S_299,0.11,110.0,O_209
37.50639203,126.9215141,S_301,0.51,66.49,O_210
37.49545723,126.905842,S_302,2.99,2652.8,O_211
37.49831352,126.8980344,S_304,0.79,230.24,O_212
37.51230121,126.9419936,S_305,0.28,60.44,O_213
37.50851669,126.9373567,S_306,0.56,163.2,O_214
37.49810133,126.9530811,S_307,0.78,344.65,O_215
37.50546805,126.9423012,S_308,3.65,1107.47,O_216
37.49912572,126.931404,S_309,0.18,70.9,O_217
37.49937464,126.9414012,S_310,1.34,220.67,O_218
37.48310498,126.9787779,S_312,3.54,120.5,O_219
37.4887124,126.9792525,S_313,0.66,215.39,O_220
37.48097575,126.9716337,S_315,0.21,105.94,O_221
37.48566276,126.9669792,S_316,1.08,623.68,O_222
37.50815443,126.9263229,S_317,0.77,636.99,O_223
37.48894469,126.9100394,S_318,0.13,50.0,O_224
37.49841253,126.924544,S_319,1.23,758.4,O_225
37.48817585,126.932778,S_320,1.25,1250.4,O_226
37.48952989,126.9481596,S_322,0.2,50.0,O_227
37.48419282,126.9497511,S_323,0.51,180.0,O_228
37.49184717,126.9586277,S_324,0.2,150.0,O_229
37.48064257,126.9570309,S_325,1.0,816.0,O_230
37.4791175,126.9416407,S_326,7.64,4165.13,O_231
37.47468786,126.9778753,S_329,0.63,202.5,O_232
37.487396,126.9271139,S_330,1.25,1000.0,O_233
37.47617498,126.9155517,S_333,1.0,990.36,O_234
37.46151944,126.9187965,S_335,0.41,49.28,O_235
37.47499588,126.9349996,S_338,3.0,1350.0,O_236
37.4701073,126.9329623,S_339,0.14,39.02,O_237
37.47059604,126.9369573,S_340,0.14,55.67,O_238
37.49019154,127.0194671,S_341,0.31,96.0,O_239
37.48371635,127.0119913,S_343,2.77,810.92,O_240
37.50271558,127.02221,S_344,0.2,59.28,O_241
37.50509404,127.0133786,S_347,0.83,251.36,O_242
37.49414867,126.988847,S_351,0.33,108.08,O_243
37.48336166,126.9945139,S_352,0.14,16.68,O_244
37.47977264,126.9855596,S_353,0.23,177.12,O_245
37.47843876,126.9999966,S_354,0.19,170.82,O_246
37.48900761,126.9922424,S_355,0.27,188.66,O_247
37.47167106,127.0266688,S_356,0.13,27.49,O_248
37.47064502,127.0412829,S_357,11.5,5230.1,O_249
37.44935828,127.0583143,S_358,0.17,100.64,O_250
37.5115038,127.0285345,S_360,0.4,102.29,O_251
37.51728313,127.0372042,S_361,0.5,175.62,O_252
37.53061724,127.0306522,S_362,0.34,330.0,O_253
37.5143323,127.062501,S_364,0.11,42.48,O_254
37.51120727,127.0459769,S_365,0.28,154.84,O_255
37.49324481,127.056775,S_366,0.13,50.0,O_256
37.50230433,127.0641877,S_367,0.14,53.48,O_257
37.49537321,127.0332838,S_369,1.82,1679.5,O_258
37.48372308,127.046407,S_372,0.1,68.7,O_259
37.48978362,127.0690768,S_374,0.51,232.6,O_260
37.49185469,127.0880264,S_377,0.28,81.84,O_261
37.48891301,127.1049908,S_379,1.0,1090.2,O_262
37.46904926,127.1069125,S_380,0.11,70.56,O_263
37.52923995,127.1157303,S_382,0.16,10.53,O_264
37.49694018,127.1433044,S_383,0.13,152.0,O_265
37.49354898,127.1468223,S_384,0.13,208.0,O_266
37.49600273,127.1499482,S_385,0.26,110.25,O_267
37.49684218,127.1485343,S_386,6.83,2212.46,O_268
37.51555725,127.134274,S_389,0.17,130.96,O_269
37.50298784,127.1280698,S_390,0.12,51.9,O_270
37.50231833,127.1167367,S_392,1.43,611.7,O_271
37.50356569,127.1036892,S_393,0.11,76.32,O_272
37.50272496,127.0925231,S_394,3.42,871.5,O_273
37.50304147,127.1230517,S_396,0.11,96.36,O_274
37.49867675,127.1266095,S_397,0.85,193.79,O_275
37.48696583,127.1324383,S_400,0.35,210.0,O_276
37.48114953,127.1439356,S_401,0.25,168.0,O_277
37.50615944,127.0842989,S_402,0.28,188.66,O_278
37.51189159,127.0885409,S_403,0.76,190.0,O_279
37.51329966,127.0943752,S_404,1.03,738.0,O_280
37.52010823,127.1122446,S_405,0.16,10.8,O_281
37.51811892,127.1006398,S_406,0.12,54.04,O_282
37.50865223,127.0765197,S_407,0.44,322.0,O_283
37.5463638,127.1513524,S_412,0.63,300.0,O_284
37.5514791,127.1326396,S_415,0.46,104.0,O_285
37.5517063,127.1272709,S_416,4.0,1800.0,O_286
37.55499636,127.1407841,S_417,6.14,4922.87,O_287
37.54502087,127.1367994,S_418,0.83,324.22,O_288
37.54345134,127.1254311,S_419,0.18,155.0,O_289
37.53047772,127.122458,S_421,0.5,500.0,O_290
37.52604217,127.1328839,S_423,1.58,482.88,O_291
37.53456231,127.1426858,S_424,0.74,399.28,O_292
37.53334613,127.1419485,S_425,0.39,317.01,O_293
37.47042186,126.6250106,S_427,0.42,325.25,O_294
37.45314708,126.6045123,S_428,0.24,162.65,O_295
37.46765504,126.6340871,S_429,0.36,195.66,O_296
37.46806974,126.6379078,S_430,0.12,116.0,O_297
37.46923278,126.6357741,S_431,0.62,288.68,O_298
37.47682521,126.6289482,S_432,0.14,79.49,O_299
37.48885379,126.5548446,S_435,0.1,50.0,O_300
37.49333114,126.4883441,S_436,1.73,1191.25,O_301
37.44390218,126.4024337,S_437,0.1,71.29,O_302
37.48325804,126.625498,S_438,0.28,182.93,O_303
37.48438723,126.6301776,S_440,1.04,740.5,O_304
37.47849492,126.6333817,S_441,3.26,1130.76,O_305
37.47627201,126.6402265,S_443,0.13,8.4,O_306
37.47472619,126.6488033,S_445,0.28,290.22,O_307
37.47731386,126.6477986,S_447,5.47,1835.21,O_308
37.46724303,126.6472204,S_449,2.64,787.3,O_309
37.46288692,126.6487577,S_450,3.67,1318.17,O_310
37.46483916,126.6591374,S_451,0.1,60.0,O_311
37.45480112,126.6585755,S_452,0.23,23.42,O_312
37.45617741,126.6442199,S_453,9.11,4374.23,O_313
37.45255004,126.6402604,S_455,0.32,134.05,O_314
37.44658154,126.6674738,S_457,1.55,1404.2,O_315
37.46090745,126.673829,S_458,3.95,2042.92,O_316
37.47092611,126.6661471,S_459,0.1,50.0,O_317
37.44488455,126.6740315,S_462,1.84,1172.08,O_318
37.45512738,126.6903025,S_463,4.76,1840.31,O_319
37.46592091,126.6870501,S_464,0.23,55.3,O_320
37.46127832,126.692311,S_465,0.35,252.0,O_321
37.44844518,126.6776513,S_466,0.26,41.22,O_322
37.44417922,126.6968093,S_468,0.88,818.45,O_323
37.42737478,126.6550908,S_470,1.0,660.4,O_324
37.42249875,126.7012935,S_472,0.72,450.0,O_325
37.42225406,126.6810562,S_473,0.51,193.25,O_326
37.41933026,126.6919605,S_475,0.35,214.2,O_327
37.42501426,126.666092,S_476,0.13,41.09,O_328
37.40960121,126.6707753,S_477,0.26,136.56,O_329
37.40275114,126.6693221,S_478,3.28,2554.78,O_330
37.40845834,126.6783262,S_479,0.53,223.85,O_331
37.39105575,126.6520819,S_480,15.51,1863.3,O_332
37.37148829,126.6601662,S_482,0.13,17.06,O_333
37.3880856,126.6349147,S_483,0.13,135.11,O_334
37.41391057,126.6232673,S_484,0.19,48.68,O_335
37.44765055,126.7124925,S_485,0.24,144.0,O_336
37.45611051,126.7133534,S_486,0.38,228.6,O_337
37.45269339,126.6969414,S_487,0.99,763.84,O_338
37.44965914,126.724082,S_488,14.0,7974.67,O_339
37.46398154,126.7109443,S_490,0.31,60.0,O_340
37.46613822,126.7145502,S_491,0.52,312.0,O_341
37.46735438,126.6991773,S_492,0.84,367.0,O_342
37.4613903,126.7311606,S_494,0.54,255.81,O_343
37.46196342,126.723005,S_495,2.43,1820.18,O_344
37.45947517,126.7356207,S_496,0.46,164.35,O_345
37.42791756,126.7507057,S_500,0.89,217.51,O_346
37.40569003,126.7293204,S_502,1.06,506.62,O_347
37.40422441,126.716394,S_503,0.11,18.29,O_348
37.49421416,126.7200667,S_505,0.2,187.2,O_349
37.48742998,126.7172026,S_506,0.14,11.4,O_350
37.48515092,126.7265942,S_510,0.24,171.0,O_351
37.50694981,126.7002276,S_511,0.23,94.28,O_352
37.50585938,126.7086019,S_512,0.13,8.4,O_353
37.49074736,126.7095027,S_513,0.11,67.56,O_354
37.51759423,126.7271355,S_517,0.3,300.0,O_355
37.51074234,126.7257122,S_518,1.0,9.6,O_356
37.51818374,126.7371372,S_519,0.12,81.0,O_357
37.49481764,126.7371225,S_522,0.14,74.37,O_358
37.53246206,126.7121341,S_527,0.48,440.0,O_359
37.5250509,126.7098174,S_528,0.25,100.0,O_360
37.53960519,126.7213477,S_529,0.16,105.25,O_361
37.5450816,126.7283322,S_530,0.1,72.0,O_362
37.53773446,126.7289786,S_531,11.55,6352.0,O_363
37.53079932,126.7296969,S_533,5.7,4956.72,O_364
37.53291373,126.7239086,S_534,0.14,124.8,O_365
37.52810351,126.7364231,S_535,6.62,5130.35,O_366
37.54814426,126.7414507,S_537,0.14,5.0,O_367
37.56441807,126.6736016,S_539,1.54,1584.0,O_368
37.54899055,126.6782347,S_540,0.1,20.94,O_369
37.53264597,126.644168,S_542,1.09,291.15,O_370
37.52641768,126.6705158,S_544,3.11,2486.65,O_371
37.51554679,126.6778385,S_546,2.78,1619.47,O_372
37.51460915,126.6722848,S_547,3.36,56.35,O_373
37.51118634,126.6747608,S_548,0.13,64.0,O_374
37.50820245,126.6782989,S_550,0.21,2.0,O_375
37.49434385,126.6725871,S_551,0.31,172.69,O_376
37.49083842,126.6848481,S_552,0.5,127.2,O_377
37.61709059,126.6889495,S_556,0.44,297.02,O_378
37.59210015,126.6746299,S_558,0.2,47.4,O_379
37.59537586,126.6737139,S_560,0.17,54.0,O_380
37.59408107,126.7156548,S_561,0.29,55.3,O_381
37.74815636,126.4835215,S_562,0.6,610.06,O_382
37.71355037,126.4848279,S_563,0.98,584.68,O_383
37.68646904,126.4798801,S_564,0.4,118.03,O_384
37.64035969,126.4910236,S_565,0.19,367.6,O_385
37.63169982,126.4198415,S_566,0.28,82.28,O_386
37.66288936,126.4221118,S_567,0.21,48.0,O_387
37.79823229,126.408698,S_570,0.3,120.0,O_388
37.76465305,126.4630361,S_571,0.4,288.0,O_389
37.78446054,126.2832345,S_572,0.46,104.0,O_390
37.31031825,126.9974202,S_573,0.42,194.5,O_391
37.29761545,126.9714256,S_574,7.0,2556.0,O_392
37.29507788,127.0004395,S_576,0.13,120.0,O_393
37.29570144,126.9925834,S_577,6.0,194.4,O_394
37.29314857,127.0139656,S_578,0.19,104.4,O_395
37.30053949,127.0070465,S_579,1.03,396.66,O_396
37.30561565,127.0096779,S_581,1.88,543.53,O_397
37.29056091,127.0215333,S_582,1.13,331.5,O_398
37.25336682,127.0130773,S_584,0.33,186.95,O_399
37.25899981,127.0119174,S_585,0.8,129.48,O_400
37.25805967,126.9941712,S_586,0.14,64.0,O_401
37.2726001,126.9860672,S_587,6.25,2225.68,O_402
37.27711683,126.9714666,S_588,0.11,99.84,O_403
37.27273093,126.9521896,S_589,0.33,146.52,O_404
37.25775117,127.0246074,S_591,1.0,1041.0,O_405
37.243319,127.0333293,S_593,1.09,585.0,O_406
37.29321213,126.9595429,S_594,0.11,80.0,O_407
37.26889118,127.0059534,S_597,0.26,51.52,O_408
37.27345339,127.0011304,S_598,0.5,160.0,O_409
37.27800309,127.0397814,S_603,1.0,1090.2,O_410
37.25644622,127.0431047,S_607,0.13,80.19,O_411
37.2651192,127.0487056,S_608,1.94,770.0,O_412
37.2901826,127.0473961,S_610,0.58,250.36,O_413
37.29225606,127.0701048,S_611,0.38,111.36,O_414
37.26634155,127.0805552,S_612,0.15,80.0,O_415
37.24696205,127.0563253,S_613,0.18,123.5,O_416
37.25256289,127.0769161,S_614,0.5,300.0,O_417
37.23778915,127.0608407,S_615,0.26,110.25,O_418
37.23884803,127.051616,S_616,0.39,239.7,O_419
37.67739647,126.8758551,S_618,0.89,154.42,O_420
37.64496169,126.8543437,S_619,0.45,133.92,O_421
37.65714689,126.8363067,S_620,2.95,945.51,O_422
37.6579969,126.9469561,S_622,0.64,384.0,O_423
37.65258037,126.8937204,S_623,0.19,12.6,O_424
37.64551107,126.8865439,S_624,0.15,94.53,O_425
37.70335325,126.9037232,S_625,0.75,603.2,O_426
37.68801485,126.8625336,S_626,0.31,210.28,O_427
37.64467793,126.8334694,S_628,3.5,1597.24,O_428
37.62232049,126.8358861,S_631,0.31,172.69,O_429
37.6151649,126.8330294,S_632,0.11,120.0,O_430
37.62638786,126.8385966,S_633,2.57,1942.37,O_431
37.60003849,126.8726436,S_634,0.23,47.48,O_432
37.5855546,126.8751729,S_635,0.94,450.9,O_433
37.69181748,126.7804395,S_637,5.8,2038.44,O_434
37.67246048,126.779829,S_638,0.18,105.0,O_435
37.66408302,126.799862,S_639,0.42,12.8,O_436
37.64963044,126.7924908,S_640,0.22,240.9,O_437
37.65581568,126.7897919,S_642,0.95,517.42,O_438
37.64162878,126.7705294,S_644,2.2,1255.74,O_439
37.70190913,126.8271794,S_646,0.45,121.68,O_440
37.68462294,126.7771814,S_648,0.49,189.94,O_441
37.67697357,126.770239,S_649,1.56,1388.83,O_442
37.69431631,126.7684128,S_650,0.33,120.78,O_443
37.67011745,126.7632954,S_651,2.09,1273.13,O_444
37.67411499,126.7604795,S_652,1.36,261.43,O_445
37.68297474,126.7551225,S_653,15.71,4801.26,O_446
37.67142372,126.73545,S_654,2.99,2652.8,O_447
37.69091106,126.7542924,S_655,0.42,396.0,O_448
37.44305053,127.1411825,S_656,0.65,445.96,O_449
37.44353181,127.1488541,S_658,0.5,160.0,O_450
37.44076525,127.126161,S_659,0.24,67.82,O_451
37.4471328,127.1387102,S_660,1.26,733.01,O_452
37.44534077,127.1330727,S_661,0.27,462.5,O_453
37.4477013,127.1414857,S_662,2.95,2438.0,O_454
37.43857117,127.1390283,S_663,10.42,4159.87,O_455
37.4373159,127.1287464,S_664,1.0,540.0,O_456
37.45221307,127.1500716,S_666,0.21,143.83,O_457
37.45490106,127.1609619,S_667,0.11,108.0,O_458
37.46587915,127.1271126,S_668,0.16,126.0,O_459
37.46828764,127.1495117,S_669,0.29,69.36,O_460
37.45469569,127.1045037,S_670,0.12,30.0,O_461
37.42884238,127.104861,S_671,0.13,72.02,O_462
37.42207087,127.1081659,S_672,0.1,21.53,O_463
37.44293163,127.1562683,S_674,0.1,61.05,O_464
37.44508402,127.1624469,S_675,0.28,216.68,O_465
37.45212158,127.1689239,S_677,3.9,1209.56,O_466
37.45708867,127.1665193,S_678,0.12,43.4,O_467
37.43321057,127.1643838,S_679,0.39,214.92,O_468
37.41649362,127.1527838,S_683,0.11,60.23,O_469
37.37021609,127.1311481,S_684,0.42,420.0,O_470
37.37546375,127.1180641,S_685,0.13,28.0,O_471
37.37153366,127.1221424,S_686,0.13,130.0,O_472
37.36686405,127.1261376,S_687,0.55,419.0,O_473
37.37276163,127.1063236,S_689,6.21,3747.1,O_474
37.3660034,127.1152656,S_690,0.13,67.2,O_475
37.36078761,127.1195519,S_691,0.5,300.0,O_476
37.38286138,127.1260486,S_692,0.1,100.0,O_477
37.37605256,127.1346045,S_693,0.78,468.0,O_478
37.39955334,127.127162,S_694,0.29,78.96,O_479
37.39957655,127.1218899,S_695,0.1,54.0,O_480
37.41205083,127.1302356,S_696,2.97,2278.53,O_481
37.40942441,127.1273763,S_697,0.2,118.8,O_482
37.41083275,127.1379404,S_698,0.21,11.25,O_483
37.35163402,127.1070858,S_699,0.69,354.0,O_484
37.34022733,127.1226114,S_700,3.06,1309.77,O_485
37.3492844,127.1117738,S_701,4.54,3134.71,O_486
37.40612665,127.1163078,S_703,0.23,30.5,O_487
37.39058224,127.0778923,S_705,0.5,528.0,O_488
37.14112038,127.1961973,S_708,0.2,120.0,O_489
37.11568157,127.1505036,S_709,0.26,128.0,O_490
37.16658943,127.3132646,S_710,0.39,88.0,O_491
37.16340683,127.3753789,S_711,0.14,70.0,O_492
37.2354869,127.2798389,S_712,0.13,64.0,O_493
37.23455978,127.1881482,S_714,0.28,115.28,O_494
37.24963097,127.165158,S_715,0.31,256.0,O_495
37.27257613,127.1064466,S_718,0.35,140.0,O_496
37.27782133,127.0745334,S_719,0.53,223.85,O_497
